LOC,STU_ID,NAME,DEUSS,ELL,ESE,ETHN,GRADE,2526 Absences,COURSE_TITLE,TEACHER_NAME,Period,Exc Abs,Unexc Abs,Q1_Grade,Q2_Grade,FAST_ELA_PM3.Level,FAST_ELA_PM3.%tile,FAST_ELA_PM3.SS,FAST_ELA_PM2.Level,FAST_ELA_PM2.%tile,FAST_ELA_PM2.SS,FAST_ELA_PM1.Level,FAST_ELA_PM1.%tile,FAST_ELA_PM1.SS,FAST_EarlyLit_PM1.Unified SS,2425 ELA_TEST,2425 ELA_Lvl,2425 ELA_%tile,2425 ELA_SS,2425 STAR FAST Equivalent ELA Lvl,2425 STAR FAST Equivalent ELA SS,AP2 ELA Level,AP2 ELA_Placement,AP2 ELA SS,AP1.ELA Level,AP1.ELA Placement,AP1.ELA SS,ELA Pts4LG,ELA L25/35,FAST_Math_PM3.Level,FAST_Math_PM3.%tile,FAST_Math_PM3.SS,FAST_Math_PM2.Level,FAST_Math_PM2.%tile,FAST_Math_PM2.SS,FAST_Math_PM1.Level,FAST_Math_PM1.%tile,FAST_Math_PM1.SS,2425 MATH_TEST,2425 MATH_Lvl,2425 MATH_%tile,2425 MATH_SS,AP2 Math Level,AP2 Math Placement,AP2 Math SS,AP1.Math Level,AP1.Math.Placement,AP1.Math SS,Math.Pts4LG,MATH L25/35,2425 SCI_TEST,2425 SCI_Lvl,2425 SOC_TEST,2425 SOC_Lvl,STUDENT_FLEID,FTE,Cnt4Prof
6161,8999317,"Student, E683",,N,N,B,6,7,M/J Grade 6 Math,"Rodriguez, J.",5,3,4,A,B,4,63,238,4,70,246,4,68,245,,FAST ELA,3,54,228,,,,,,,,,9,,1,27,201,3,50,231,2,44,225,FAST MATH,2.2,50,218,,,,,,,11,,SCI_05,1,,,FL9071045603,,
6161,4884036,"Student, P545",,N,N,H,6,2,M/J Grade 6 Accel,"Thompson, R.",1,0,2,B,C,4,64,238,5,71,252,4,67,243,,FAST ELA,3,56,220,,,,,,,,,17,,5,74,256,4,65,253,4,72,250,FAST MATH,4,68,235,,,,,,,19,,SCI_05,1,,,FL1195862194,,
6161,7117250,"Student, A602",,N,N,B,6,0,M/J Grade 6 Accel,"Garcia, M.",5,0,0,B,B,5,73,255,5,85,268,5,79,260,,FAST ELA,3,62,227,,,,,,,,,10,,5,78,265,5,68,260,5,70,256,FAST MATH,4,63,240,,,,,,,14,,SCI_05,3,,,FL8985678136,,
6161,1484469,"Student, F206",,N,N,H,6,11,M/J Grade 6 Math,"Williams, A.",2,4,7,C,C,1,25,195,3,55,225,2,41,219,,FAST ELA,1.2,17,181,,,,,,,,,12,L25,4,65,242,4,68,242,4,66,241,FAST MATH,3,57,226,,,,,,,13,,SCI_05,1,,,FL1578423941,,
6161,4842640,"Student, P488",,N,N,H,6,33,M/J Grade 6 Accel,"Williams, A.",3,15,18,B,C,3,54,227,3,58,236,3,54,236,,FAST ELA,2.2,55,214,,,,,,,,,11,,5,87,271,5,79,264,5,76,261,FAST MATH,4,70,240,,,,,,,14,,SCI_05,4,,,FL8935575480,,
6161,4464143,"Student, P362",,N,N,H,6,13,M/J Grade 6 Accel,"Thompson, R.",6,8,5,B,A,4,62,237,4,72,245,4,61,238,,FAST ELA,4,68,234,,,,,,,,,16,,5,95,281,5,93,270,5,85,267,FAST MATH,5,77,253,,,,,,,0,,SCI_05,3,,,FL4999896807,,
6161,5990533,"Student, S164",,Y,N,H,6,4,M/J Grade 6 Math,"Rodriguez, J.",5,1,3,F,F,1,8,178,1,43,203,1,25,201,,FAST ELA,1.3,35,201,,,,,,,,,8,L35,2,42,214,3,50,232,2,51,227,FAST MATH,2.2,38,214,,,,,,,15,,SCI_05,1,,,FL9057526646,,
6161,5266246,"Student, I437",,N,N,B,6,18,M/J Grade 6 Math,"Thompson, R.",4,7,11,B,B,5,78,257,5,80,254,5,72,251,,FAST ELA,4,75,238,,,,,,,,,12,,2,40,217,3,51,236,3,44,231,FAST MATH,2.2,50,212,,,,,,,17,,SCI_05,1,,,FL5796417466,,
6161,8616141,"Student, M477",,Y,N,H,6,4,M/J Grade 6 Math,"Williams, A.",5,2,2,C,C,1,9,175,2,43,210,1,35,206,,FAST ELA,2.1,47,206,,,,,,,,,11,,4,69,251,4,64,249,4,67,248,FAST MATH,3,60,226,,,,,,,13,,,,,,FL2784101184,,
6161,5640743,"Student, O251",,N,N,H,6,5,M/J Grade 6 Accel,"Thompson, R.",5,3,2,A,A,5,91,267,5,96,277,5,82,277,,FAST ELA,5,78,249,,,,,,,,,0,,5,96,284,5,81,268,5,84,267,FAST MATH,5,85,261,,,,,,,0,,SCI_05,4,,,FL1801355159,,
6161,4535054,"Student, J428",,Y,N,H,6,5,M/J Grade 6 Math,"Williams, A.",5,2,3,D,B,1,12,176,2,38,213,1,47,208,,FAST ELA,1.3,43,198,,,,,,,,,11,,1,25,197,2,43,227,2,43,226,FAST MATH,2.2,49,216,,,,,,,13,,,,,,FL5734843751,,
6161,2568366,"Student, M915",,N,N,B,6,4,M/J Grade 6 Accel,"Rodriguez, J.",7,1,3,C,F,1,34,202,3,48,226,2,45,217,,FAST ELA,1.2,37,185,,,,,,,,,8,,2,51,228,4,64,239,3,65,237,FAST MATH,4,55,236,,,,,,,18,,SCI_05,3,,,FL9436261533,,
6161,1684143,"Student, C537",,Y,N,H,6,11,M/J Grade 6 Math,"Garcia, M.",5,6,5,D,C,1,15,179,2,40,216,2,28,211,,FAST ELA,1.3,23,188,,,,,,,,,21,L25,2,43,222,3,61,238,3,64,234,FAST MATH,3,63,229,,,,,,,10,,SCI_05,4,,,FL7381098954,,
6161,1607648,"Student, W466",,Y,N,H,6,5,M/J Grade 6 Accel,"Garcia, M.",7,3,2,D,C,2,45,222,4,64,237,3,62,236,,FAST ELA,2.1,44,207,,,,,,,,,10,,2,44,221,3,65,238,3,56,238,FAST MATH,4,73,238,,,,,,,16,,SCI_05,3,,,FL8892735243,,
6161,8011612,"Student, Q849",,N,N,H,6,3,M/J Grade 6 Math,"Thompson, R.",4,1,2,C,B,3,57,225,4,65,244,3,59,235,,FAST ELA,2.1,46,206,,,,,,,,,11,,3,52,233,3,57,235,2,50,228,FAST MATH,2.2,46,220,,,,,,,9,,SCI_05,2,,,FL1088353774,,
6161,5484735,"Student, G599",,Y,N,H,6,2,M/J Grade 6 Accel,"Williams, A.",4,1,1,B,B,3,50,229,4,68,245,4,57,240,,FAST ELA,4,78,232,,,,,,,,,18,,4,59,241,4,47,242,3,57,237,FAST MATH,5,87,256,,,,,,,0,,SCI_05,3,,,FL6639239292,,
6161,9025828,"Student, P920",,N,N,H,6,0,M/J Grade 6 Math,"Garcia, M.",5,0,0,B,C,1,10,171,1,39,207,1,33,200,,FAST ELA,2.1,38,204,,,,,,,,,13,,2,33,214,3,57,234,2,58,228,FAST MATH,2.2,56,218,,,,,,,11,,SCI_05,3,,,FL3523535522,,
6161,2397636,"Student, H967",,Y,N,B,6,7,M/J Grade 6 Math,"Williams, A.",7,3,4,C,D,2,42,211,2,40,216,2,35,211,,FAST ELA,1.3,25,190,,,,,,,,,19,L25,3,54,234,4,61,241,3,57,235,FAST MATH,2.1,31,202,,,,,,,19,L35,SCI_05,4,,,FL2397866241,,
6161,2664069,"Student, T338",,N,N,H,6,2,M/J Grade 6 Accel,"Rodriguez, J.",3,0,2,B,C,3,51,226,4,60,239,3,61,236,,FAST ELA,2.2,45,213,,,,,,,,,12,,2,44,227,4,56,239,3,57,236,FAST MATH,4,65,239,,,,,,,15,,SCI_05,3,,,FL1243105735,,
6161,9620929,"Student, E400",,N,N,H,6,1,M/J Grade 6 Math,"Thompson, R.",5,0,1,C,B,1,13,175,2,42,211,1,34,208,,FAST ELA,2.1,48,204,,,,,,,,,13,,5,86,273,5,74,264,5,79,259,FAST MATH,3,48,224,,,,,,,15,,SCI_05,5,,,FL8873506792,,
6161,1137837,"Student, F319",,N,N,H,6,8,M/J Grade 6 Math,"Williams, A.",6,4,4,A,A,5,72,251,5,77,258,5,67,250,,FAST ELA,4,70,240,,,,,,,,,10,,5,83,269,5,78,258,5,76,258,FAST MATH,3,61,232,,,,,,,7,,SCI_05,2,,,FL1193994042,,
6161,1444842,"Student, E532",,Y,N,H,6,9,M/J Grade 6 Math,"Thompson, R.",6,6,3,D,C,1,3,168,1,37,208,1,34,203,,FAST ELA,2.1,41,208,,,,,,,,,9,,4,63,240,4,62,240,4,58,239,FAST MATH,3,55,222,,,,,,,17,,SCI_05,5,,,FL2348952040,,
6161,6990842,"Student, G969",,N,N,H,6,11,M/J Grade 6 Math,"Williams, A.",4,5,6,C,C,1,27,193,2,43,221,2,34,214,,FAST ELA,2.2,53,215,,,,,,,,,10,,2,42,222,4,54,239,3,49,233,FAST MATH,3,50,226,,,,,,,13,,,,,,FL2354015316,,
6161,1102903,"Student, B718",,N,Y,A,6,8,M/J Grade 6 Math,"Williams, A.",6,3,5,D,F,1,1,162,1,23,191,1,18,184,,FAST ELA,1.2,25,183,,,,,,,,,10,L25,1,9,182,2,49,223,2,43,218,FAST MATH,2.2,53,219,,,,,,,10,,SCI_05,3,,,FL7498116939,,
6161,1415874,"Student, G217",,N,N,B,6,17,M/J Grade 6 Math,"Rodriguez, J.",6,9,8,F,D,1,3,166,1,31,189,1,21,183,,FAST ELA,1.2,21,173,,,,,,,,,20,L25,1,3,174,2,41,214,1,25,210,FAST MATH,1.3,29,188,,,,,,,25,L35,SCI_05,1,,,FL6642808685,,
6161,5975279,"Student, U779",,N,N,B,6,22,M/J Grade 6 Math,"Thompson, R.",2,13,9,B,C,5,77,258,5,82,265,5,89,263,,FAST ELA,4,71,237,,,,,,,,,13,,3,53,234,4,62,244,4,57,240,FAST MATH,2.2,50,214,,,,,,,15,,SCI_05,3,,,FL8524068496,,
6161,5062175,"Student, E862",,N,Y,B,6,16,M/J Grade 6 Math,"Chen, L.",5,10,6,C,D,1,25,194,1,32,208,1,36,199,,FAST ELA,1.2,23,181,,,,,,,,,12,L25,1,22,190,3,47,230,2,39,223,FAST MATH,2.1,39,202,,,,,,,19,,SCI_05,4,,,FL6446068926,,
6161,3671744,"Student, R665",,Y,N,H,6,8,M/J Grade 6 Math,"Williams, A.",5,3,5,C,D,1,31,198,1,43,208,1,44,208,,FAST ELA,1.2,16,175,,,,,,,,,18,L25,1,16,192,3,51,229,2,54,227,FAST MATH,2.1,36,208,,,,,,,13,,SCI_05,3,,,FL6907277490,,
6161,2900600,"Student, P977",,Y,N,H,6,2,M/J Grade 6 Accel,"Williams, A.",5,0,2,C,B,2,42,216,3,60,232,3,52,228,,FAST ELA,3,55,226,,,,,,,,,11,,5,87,274,5,80,264,5,74,259,FAST MATH,4,61,233,,,,,,,21,,SCI_05,1,,,FL9377083765,,
6161,8319797,"Student, L308",,Y,Y,H,6,35,M/J Grade 6 Accel,"Garcia, M.",5,19,16,B,C,3,57,232,5,73,250,4,59,241,,FAST ELA,2.1,45,208,,,,,,,,,9,,5,92,277,5,82,264,5,82,263,FAST MATH,5,82,256,,,,,,,0,,,,,,FL3115407878,,
6161,4506319,"Student, E977",,Y,N,H,6,2,M/J Grade 6 Accel,"Thompson, R.",1,0,2,C,C,1,10,176,2,34,212,1,38,203,,FAST ELA,2.1,41,202,,,,,,,,,15,,5,90,272,5,86,265,5,78,262,FAST MATH,5,79,245,,,,,,,0,,SCI_05,1,,,FL8046415884,,
6161,2612850,"Student, F618",,Y,N,H,6,1,M/J Grade 6 Accel,"Chen, L.",5,0,1,B,B,4,75,249,5,68,253,5,71,252,,FAST ELA,3,61,228,,,,,,,,,9,,5,82,267,5,81,262,5,77,255,FAST MATH,5,77,252,,,,,,,0,,SCI_05,5,,,FL6782716351,,
6161,1350425,"Student, N533",,N,N,H,6,4,M/J Grade 6 Accel,"Rodriguez, J.",7,2,2,B,B,5,85,265,5,81,271,5,82,262,,FAST ELA,4,68,243,,,,,,,,,7,,5,76,266,5,83,264,5,75,257,FAST MATH,4,70,240,,,,,,,14,,SCI_05,4,,,FL1124989773,,
6161,8930471,"Student, A713",,N,N,H,6,0,M/J Grade 6 Accel,"Chen, L.",4,0,0,A,A,3,60,234,4,67,241,4,67,240,,FAST ELA,4,70,243,,,,,,,,,7,,5,74,257,5,80,257,5,74,255,FAST MATH,4,60,236,,,,,,,18,,SCI_05,1,,,FL6593523848,,
6161,7102910,"Student, C968",,N,N,B,6,30,M/J Grade 6 Math,"Rodriguez, J.",7,17,13,C,C,1,17,180,2,47,213,1,47,207,,FAST ELA,1.3,38,200,,,,,,,,,9,,1,35,206,3,47,231,3,56,230,FAST MATH,2.2,45,219,,,,,,,10,,SCI_05,4,,,FL5237581026,,
6161,9154678,"Student, L898",,Y,N,H,6,7,M/J Grade 6 Accel,"Chen, L.",4,4,3,A,A,5,81,264,5,87,266,5,86,264,,FAST ELA,4,78,240,,,,,,,,,10,,5,99,286,5,85,274,5,77,267,FAST MATH,5,68,249,,,,,,,0,,SCI_05,5,,,FL3104706678,,
6161,1502939,"Student, K176",,N,N,B,6,6,M/J Grade 6 Math,"Chen, L.",1,2,4,D,C,1,34,200,2,60,223,2,45,216,,FAST ELA,2.1,55,209,,,,,,,,,8,,1,8,177,1,24,206,1,35,204,FAST MATH,1.3,30,196,,,,,,,17,L35,SCI_05,2,,,FL7033969897,,
6161,7429512,"Student, P866",,N,N,H,6,8,M/J Grade 6 Accel,"Thompson, R.",5,5,3,A,A,5,85,265,5,84,268,5,74,260,,FAST ELA,5,94,265,,,,,,,,,0,,5,73,259,4,72,252,4,68,247,FAST MATH,4,73,234,,,,,,,20,,SCI_05,3,,,FL6026183023,,
6161,3783993,"Student, R994",,N,N,H,6,5,M/J Grade 6 Math,"Garcia, M.",3,2,3,C,C,3,50,229,4,60,238,3,62,231,,FAST ELA,2.2,50,217,,,,,,,,,8,,1,6,180,2,47,223,2,52,223,FAST MATH,2.1,37,205,,,,,,,16,,SCI_05,3,,,FL8981250642,,
6161,5812585,"Student, Q308",,Y,Y,H,6,3,M/J Grade 6 Math,"Chen, L.",7,1,2,C,D,1,24,196,2,50,222,2,47,217,,FAST ELA,2.1,45,210,,,,,,,,,7,,1,36,211,3,50,234,2,42,227,FAST MATH,3,57,224,,,,,,,15,,SCI_05,3,,,FL9055909609,,
6161,3368410,"Student, K695",,Y,N,H,6,7,M/J Grade 6 Math,"Williams, A.",5,3,4,F,C,1,1,163,1,32,202,1,28,198,,FAST ELA,1.3,25,190,,,,,,,,,19,L25,2,36,216,3,52,234,2,44,228,FAST MATH,2.2,55,221,,,,,,,8,,SCI_05,2,,,FL1349097198,,
6161,1826278,"Student, J128",,Y,N,H,6,10,M/J Grade 6 Math,"Williams, A.",4,5,5,C,B,1,13,183,2,45,214,2,39,212,,FAST ELA,1.3,36,193,,,,,,,,,16,,5,93,277,5,74,263,5,74,258,FAST MATH,3,56,232,,,,,,,7,,SCI_05,2,,,FL9076126065,,
6161,6499685,"Student, P564",,N,N,H,6,4,M/J Grade 6 Math,"Williams, A.",7,1,3,C,C,1,16,182,2,43,219,2,43,217,,FAST ELA,3,68,222,,,,,,,,,15,,1,19,194,3,44,229,2,57,228,FAST MATH,2.2,47,217,,,,,,,12,,SCI_05,3,,,FL7678428846,,
6161,6402066,"Student, V545",,N,N,H,6,11,M/J Grade 6 Accel,"Garcia, M.",2,5,6,A,A,5,83,267,5,86,276,5,88,270,,FAST ELA,5,80,251,,,,,,,,,0,,5,76,259,4,73,248,4,71,245,FAST MATH,4,72,242,,,,,,,12,,SCI_05,2,,,FL8643802803,,
6161,9151473,"Student, T589",,Y,N,H,6,2,M/J Grade 6 Accel,"Chen, L.",6,1,1,B,C,1,33,202,3,47,230,3,45,226,,FAST ELA,3,53,223,,,,,,,,,14,,5,73,262,5,71,257,5,76,254,FAST MATH,5,87,262,,,,,,,0,,SCI_05,4,,,FL5475141834,,
6161,1346990,"Student, M527",,Y,N,H,6,2,M/J Grade 6 Math,"Rodriguez, J.",2,0,2,C,C,1,29,192,2,49,219,2,49,214,,FAST ELA,2.2,53,211,,,,,,,,,14,,4,60,241,4,56,243,4,63,242,FAST MATH,3,43,222,,,,,,,17,,SCI_05,2,,,FL8227367273,,
6161,2885249,"Student, O458",,N,N,H,6,1,M/J Grade 6 Accel,"Rodriguez, J.",3,0,1,C,B,1,26,194,2,48,224,2,52,219,,FAST ELA,1.3,40,200,,,,,,,,,9,,5,77,264,5,76,259,5,79,257,FAST MATH,4,67,236,,,,,,,18,,SCI_05,3,,,FL2320485962,,
6161,4836813,"Student, V152",,N,Y,H,6,7,M/J Grade 6 Math,"Thompson, R.",5,4,3,C,B,4,63,240,4,58,240,3,56,232,,FAST ELA,3,66,229,,,,,,,,,8,,4,64,253,4,64,252,4,65,248,FAST MATH,2.2,50,221,,,,,,,8,,SCI_05,4,,,FL9301021901,,
6161,9362089,"Student, Z959",,N,N,H,6,15,M/J Grade 6 Math,"Garcia, M.",1,6,9,C,D,1,17,181,2,42,217,2,43,217,,FAST ELA,1.3,42,195,,,,,,,,,14,,1,5,173,1,30,211,1,22,210,FAST MATH,2.2,41,210,,,,,,,19,,SCI_05,3,,,FL9798787989,,
6161,8618523,"Student, M303",,N,N,H,6,14,M/J Grade 6 Math,"Chen, L.",5,8,6,C,C,2,38,211,2,56,219,2,41,212,,FAST ELA,1.3,25,192,,,,,,,,,17,L25,2,46,218,3,56,238,3,59,232,FAST MATH,3,59,227,,,,,,,12,,SCI_05,3,,,FL9408981414,,
6161,2577127,"Student, L255",,N,N,H,6,3,M/J Grade 6 Math,"Williams, A.",3,1,2,D,C,1,39,207,3,52,232,2,51,223,,FAST ELA,2.2,41,211,,,,,,,,,14,,5,78,257,4,70,248,4,60,241,FAST MATH,3,68,231,,,,,,,8,,SCI_05,5,,,FL2219922275,,
6161,8436391,"Student, B456",,Y,N,H,6,7,M/J Grade 6 Accel,"Garcia, M.",3,2,5,C,C,2,42,211,3,62,233,3,53,229,,FAST ELA,1.3,38,200,,,,,,,,,9,,4,62,240,4,70,244,4,68,239,FAST MATH,4,62,234,,,,,,,20,,SCI_05,4,,,FL9254298669,,
6161,3751691,"Student, Y668",,N,N,H,6,10,M/J Grade 6 Math,"Garcia, M.",6,5,5,C,D,1,20,186,2,44,213,1,43,208,,FAST ELA,1.3,37,198,,,,,,,,,11,,2,48,227,3,46,235,3,48,232,FAST MATH,3,62,226,,,,,,,13,,SCI_05,2,,,FL7755496523,,
6161,6736967,"Student, B157",,N,N,H,6,2,M/J Grade 6 Accel,"Chen, L.",3,1,1,B,A,4,68,245,5,82,254,4,64,249,,FAST ELA,3,59,225,,,,,,,,,12,,5,79,260,5,84,255,5,84,255,FAST MATH,5,71,253,,,,,,,0,,SCI_05,3,,,FL7804737534,,
6161,4614670,"Student, T592",,N,N,H,6,1,M/J Grade 6 Math,"Thompson, R.",2,0,1,F,D,1,20,179,1,20,187,1,17,187,,FAST ELA,1.1,25,170,,,,,,,,,7,L25,1,15,182,2,38,221,2,42,218,FAST MATH,2.2,51,219,,,,,,,10,,SCI_05,5,,,FL6882410568,,
6161,3554137,"Student, C174",,Y,N,H,6,28,M/J Grade 6 Accel,"Thompson, R.",6,16,12,C,A,1,36,203,3,46,228,3,56,226,,FAST ELA,3,61,228,,,,,,,,,9,,5,73,255,5,71,254,4,73,250,FAST MATH,4,62,237,,,,,,,17,,SCI_05,3,,,FL6809022557,,
6161,7987659,"Student, P388",,N,N,H,6,7,M/J Grade 6 Math,"Thompson, R.",5,3,4,C,D,2,53,219,3,60,229,2,52,224,,FAST ELA,2.1,40,205,,,,,,,,,12,,4,67,252,4,75,253,4,64,246,FAST MATH,2.2,54,221,,,,,,,8,,SCI_05,3,,,FL3871565376,,
6161,1027690,"Student, S686",,N,N,H,6,31,M/J Grade 6 Accel,"Williams, A.",7,20,11,A,C,5,78,255,5,77,258,5,68,250,,FAST ELA,3,59,223,,,,,,,,,14,,5,76,261,5,68,257,5,73,254,FAST MATH,4,66,240,,,,,,,14,,SCI_05,2,,,FL2667726264,,
6161,7818738,"Student, I689",,N,N,H,6,3,M/J Grade 6 Math,"Williams, A.",5,1,2,D,D,1,1,162,1,34,196,1,26,191,,FAST ELA,1.2,21,174,,,,,,,,,19,L25,4,71,247,4,68,245,4,59,241,FAST MATH,2.1,34,206,,,,,,,15,L35,SCI_05,1,,,FL6390679571,,
6161,4213274,"Student, I403",,Y,N,H,6,9,M/J Grade 6 Math,"Chen, L.",1,5,4,D,D,1,4,168,1,39,204,1,26,199,,FAST ELA,2.1,37,202,,,,,,,,,15,,1,32,207,3,54,231,2,49,224,FAST MATH,2.1,37,207,,,,,,,14,,SCI_05,4,,,FL2714257610,,
6161,6643473,"Student, C320",,N,N,H,6,2,M/J Grade 6 Accel,"Thompson, R.",3,1,1,A,A,5,81,268,5,91,267,5,84,267,,FAST ELA,5,94,264,,,,,,,,,0,,5,77,272,5,82,268,5,83,262,FAST MATH,5,63,245,,,,,,,0,,,,,,FL8763849515,,
6161,9729324,"Student, S263",,N,N,H,6,2,M/J Grade 6 Math,"Chen, L.",3,1,1,D,D,1,12,175,2,51,210,1,38,202,,FAST ELA,1.3,44,201,,,,,,,,,8,,2,36,217,3,39,235,2,51,228,FAST MATH,2.2,39,213,,,,,,,16,,SCI_05,5,,,FL8026352746,,
6161,5745059,"Student, G474",,N,N,H,6,5,M/J Grade 6 Accel,"Thompson, R.",4,3,2,B,B,4,64,238,4,66,241,4,67,238,,FAST ELA,3,67,227,,,,,,,,,10,,5,76,261,4,75,253,4,68,252,FAST MATH,5,74,245,,,,,,,0,,SCI_05,4,,,FL4359099180,,
6161,1655408,"Student, L353",,N,N,H,6,3,M/J Grade 6 Accel,"Garcia, M.",6,1,2,A,B,5,81,265,5,93,267,5,86,266,,FAST ELA,5,84,251,,,,,,,,,0,,3,61,238,4,61,244,4,59,241,FAST MATH,4,66,240,,,,,,,14,,SCI_05,2,,,FL3683594953,,
6161,9902280,"Student, R287",,Y,N,H,6,1,M/J Grade 6 Math,"Rodriguez, J.",4,0,1,F,D,1,1,161,1,28,199,1,25,199,,FAST ELA,1.3,40,188,,,,,,,,,21,,1,30,205,3,57,230,2,45,228,FAST MATH,2.2,50,217,,,,,,,12,,SCI_05,1,,,FL9538767191,,
6161,1999078,"Student, E314",,Y,N,H,6,2,M/J Grade 6 Accel,"Rodriguez, J.",6,1,1,B,B,4,64,240,4,69,243,4,63,241,,FAST ELA,3,68,222,,,,,,,,,15,,5,90,272,5,83,262,5,77,257,FAST MATH,5,93,261,,,,,,,0,,SCI_05,5,,,FL7177961980,,
6161,5030272,"Student, W185",,N,N,H,6,0,M/J Grade 6 Accel,"Thompson, R.",2,0,0,B,B,5,69,251,5,73,255,5,75,253,,FAST ELA,5,73,248,,,,,,,,,0,,5,92,280,5,83,268,5,73,266,FAST MATH,4,69,244,,,,,,,10,,,,,,FL8701141463,,
6161,6840582,"Student, Z717",,N,N,W,6,9,M/J Grade 6 Accel,"Chen, L.",6,4,5,B,A,4,63,244,5,78,255,5,80,251,,FAST ELA,5,68,244,,,,,,,,,0,,5,81,272,5,77,262,5,73,257,FAST MATH,4,71,241,,,,,,,13,,,,,,FL6893211361,,
6161,1704582,"Student, L907",,N,N,B,6,5,M/J Grade 6 Math,"Williams, A.",5,2,3,C,D,2,45,213,3,60,233,3,49,233,,FAST ELA,2.2,56,215,,,,,,,,,10,,1,7,179,2,42,221,2,38,218,FAST MATH,2.1,34,198,,,,,,,23,L35,SCI_05,5,,,FL2178313031,,
6161,7863859,"Student, S146",,N,N,H,6,0,M/J Grade 6 Accel,"Thompson, R.",1,0,0,C,C,1,22,188,2,39,222,2,40,216,,FAST ELA,1.3,39,193,,,,,,,,,16,,5,74,256,5,62,254,4,71,248,FAST MATH,5,94,256,,,,,,,0,,SCI_05,3,,,FL4000341683,,
6161,1876038,"Student, A574",,N,N,H,6,1,M/J Grade 6 Accel,"Thompson, R.",7,0,1,B,C,4,65,244,5,69,250,5,78,250,,FAST ELA,3,62,228,,,,,,,,,9,,5,84,268,5,78,259,5,82,256,FAST MATH,4,56,244,,,,,,,10,,SCI_05,2,,,FL5951454360,,
6161,4500777,"Student, U871",,Y,Y,H,7,4,Algebra 1 Hon,"Rodriguez, J.",2,2,2,C,B,4,66,256,4,67,256,4,67,247,,FAST ELA,3,65,234,,,,,,,,,8,,4,61,423,,,,,,,FAST MATH,5,66,254,,,,,,,181,,,,,,FL6716508817,,
6161,5459425,"Student, D492",,Y,N,H,7,0,M/J Grade 7 Math,"Williams, A.",4,0,0,C,D,2,42,216,2,48,229,2,43,227,,FAST ELA,2.2,38,217,,,,,,,,,15,,1,32,213,2,40,232,2,44,228,FAST MATH,2.2,52,226,,,,,,,9,,,,,,FL3160635630,,
6161,4462513,"Student, O603",,Y,N,H,7,7,Algebra 1 Hon,"Garcia, M.",4,4,3,C,C,2,40,219,3,52,234,2,40,226,,FAST ELA,2.2,47,218,,,,,,,,,14,,5,99,472,,,,,,,FAST MATH,5,88,273,,,,,,,162,,,,,,FL8527512944,,
6161,3491636,"Student, Z946",,N,N,H,7,0,M/J Grade 7 Math,"Garcia, M.",4,0,0,D,F,1,15,178,1,32,209,1,30,209,,FAST ELA,1.3,28,199,,,,,,,,,16,L35,1,21,204,2,47,232,2,45,228,FAST MATH,1.3,27,207,,,,,,,16,L35,,,,,FL8293577785,,
6161,6095201,"Student, Z319",,Y,N,H,7,3,M/J Grade 7 Math,"Garcia, M.",2,1,2,F,D,1,3,166,1,26,194,1,17,189,,FAST ELA,1.3,34,196,,,,,,,,,19,L35,2,52,232,2,52,234,2,51,232,FAST MATH,2.1,36,213,,,,,,,16,,,,,,FL7301794411,,
6161,2627295,"Student, G259",,N,N,H,7,0,Algebra 1 Hon,"Williams, A.",5,0,0,A,B,5,87,279,5,88,279,5,81,273,,FAST ELA,5,91,271,,,,,,,,,0,,5,79,454,,,,,,,FAST MATH,5,82,271,,,,,,,164,,,,,,FL3235848058,,
6161,2724700,"Student, L710",,N,N,H,7,7,M/J Grade 7 Math,"Rodriguez, J.",3,3,4,D,D,2,38,216,2,58,231,2,51,222,,FAST ELA,2.2,50,224,,,,,,,,,8,,1,8,182,1,43,221,1,41,221,FAST MATH,3,56,233,,,,,,,14,,,,,,FL2248693997,,
6161,5103617,"Student, T738",,N,N,H,7,4,Algebra 1 Hon,"Garcia, M.",2,2,2,C,A,5,80,261,4,67,256,4,70,253,,FAST ELA,5,72,254,,,,,,,,,0,,5,73,440,,,,,,,FAST MATH,5,83,260,,,,,,,175,,,,,,FL6704182832,,
6161,6848182,"Student, I433",,N,N,H,7,1,M/J Grade 7 Math,"Rodriguez, J.",7,0,1,B,A,5,83,271,5,85,273,5,87,264,,FAST ELA,5,87,252,,,,,,,,,0,,5,99,287,5,88,273,5,76,268,FAST MATH,3,52,237,,,,,,,10,,,,,,FL2885500190,,
6161,3784629,"Student, M539",,N,N,H,7,2,Algebra 1 Hon,"Williams, A.",7,0,2,C,B,5,73,260,4,66,255,4,71,253,,FAST ELA,4,65,240,,,,,,,,,17,,5,72,439,,,,,,,FAST MATH,5,73,255,,,,,,,180,,,,,,FL3024047199,,
6161,8229713,"Student, L451",,Y,N,H,7,6,M/J Grade 7 Math,"Rodriguez, J.",1,3,3,C,D,1,30,203,2,50,226,2,30,219,,FAST ELA,1.3,31,208,,,,,,,,,7,L35,1,30,209,2,50,231,2,42,226,FAST MATH,2.1,41,217,,,,,,,12,,,,,,FL9597794145,,
6161,6525349,"Student, S499",,N,N,H,7,8,Algebra 1 Hon,"Rodriguez, J.",7,4,4,B,A,5,84,274,5,85,274,5,84,266,,FAST ELA,5,74,258,,,,,,,,,0,,2,37,386,,,,,,,FAST MATH,4,52,243,,,,,,,175,,,,,,FL2462654164,,
